Time,Value,Factor,Baseline,Mass,Mass_smooth,Mass_derivative_smooth,ts,Mass_sigmoid,Flow_rate
2023-10-18 08:58:21.814732,384905,6.862879436681862,390902.3181818182,-860.8631485527688,-826.4448270030325,-2.883805401771724,35.262336015701294,-858.5014943570131,-5.467811964674382
2023-10-18 08:58:22.015095,384871,6.862879436681862,390902.3181818182,-865.817337288516,-829.1300805614835,-2.685253558450995,35.4626989364624,-859.5362189883292,-5.164252085093944
2023-10-18 08:58:22.214509,384880,6.862879436681862,390902.3181818182,-864.505934387877,-831.6343957465863,-2.5043151851028824,35.66211295127869,-860.5090934276556,-4.8786663275529305
2023-10-18 08:58:22.415240,384891,6.862879436681862,390902.3181818182,-862.9031086204294,-834.0250239891432,-2.3906282425567724,35.86284399032593,-861.4341917808255,-4.608646263980115
2023-10-18 08:58:22.616804,384879,6.862879436681862,390902.3181818182,-864.6516458212814,-836.2267077356371,-2.201683746494041,36.06440806388855,-862.3114462858517,-4.352236435396866
2023-10-18 08:58:22.811568,384908,6.862879436681862,390902.3181818182,-860.4260142525558,-838.2266371897249,-1.9999294540876917,36.25917196273804,-863.1126157085406,-4.113541716003603
2023-10-18 08:58:23.012531,384916,6.862879436681862,390902.3181818182,-859.2603227853213,-840.2153580720128,-1.9887208822879074,36.460134983062744,-863.8940278755073,-3.888338091774815
2023-10-18 08:58:23.218357,384922,6.862879436681862,390902.3181818182,-858.3860541848952,-842.0439565000099,-1.8285984279972354,36.665961027145386,-864.6493429213235,-3.6696767368903926
2023-10-18 08:58:23.414432,384936,6.862879436681862,390902.3181818182,-856.3460941172347,-843.7876900272331,-1.7437335272230712,36.86203598976135,-865.3288706321691,-3.4656526349900703
2023-10-18 08:58:23.614430,384888,6.862879436681862,390902.3181818182,-863.3402429206424,-845.3472827320222,-1.559592704789111,37.062033891677856,-865.9840133009371,-3.275747707801054
2023-10-18 08:58:23.814383,384865,6.862879436681862,390902.3181818182,-866.6916058889419,-847.0269672775294,-1.6796845455071434,37.26198697090149,-866.602772958087,-3.09452427315639
2023-10-18 08:58:24.014433,384861,6.862879436681862,390902.3181818182,-867.2744516225592,-848.5593391650889,-1.5323718875596342,37.46203684806824,-867.1875798756545,-2.92330555684367
2023-10-18 08:58:24.216572,384884,6.862879436681862,390902.3181818182,-863.9230886542597,-850.0260608463896,-1.4667216813005552,37.66417574882507,-867.7456265486497,-2.760708952635325
2023-10-18 08:58:24.418062,384837,6.862879436681862,390902.3181818182,-870.7715260242632,-851.3871017078586,-1.3610408614691778,37.865665912628174,-868.2708332534338,-2.60661212870574
2023-10-18 08:58:24.614434,384809,6.862879436681862,390902.3181818182,-874.8514461595843,-852.7321303238989,-1.3450286160401674,38.0620379447937,-868.7545215950153,-2.4631223512202665
2023-10-18 08:58:24.811823,384795,6.862879436681862,390902.3181818182,-876.8914062272448,-853.8609936266464,-1.128863302747618,38.259427070617676,-869.2142229597717,-2.3289092691277773
2023-10-18 08:58:25.013501,384747,6.862879436681862,390902.3181818182,-883.8855550306527,-854.9690410103365,-1.1080473836900637,38.46110486984253,-869.6579861528485,-2.2003571775492046
2023-10-18 08:58:25.213198,384760,6.862879436681862,390902.3181818182,-881.9913063963963,-855.9922234932526,-1.023182482916127,38.660802125930786,-870.0729971294652,-2.078200696124227
